,label_ko,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
12513,자산총계,20220331,208522870131.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12514,유동부채,20220331,67963191790.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12515,비유동부채,20220331,36236365361.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12516,부채총계,20220331,104199557151.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12517,자본총계,20220331,104323312980.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12518,유동자산,20211231,112261448585.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12519,비유동자산,20211231,90246431009.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12520,자산총계,20211231,202507879594.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12521,유동부채,20211231,64517529597.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12522,비유동부채,20211231,33442939101.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12523,부채총계,20211231,97960468698.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12524,자본총계,20211231,104547410896.0,20220516000906,분기보고서 (2022.03),20220516,2022-05-16,5360,121288,모나미
12525,유동자산,20221231,73648119649.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12526,비유동자산,20221231,51524239142.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12527,자산총계,20221231,125172358791.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12528,유동부채,20221231,27500582016.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12529,비유동부채,20221231,14262185226.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12530,부채총계,20221231,41762767242.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12531,자본총계,20221231,83409591549.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12532,유동자산,20211231,75246296015.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12533,비유동자산,20211231,50045495873.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12534,자산총계,20211231,125291791888.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12535,유동부채,20211231,36926559742.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12536,비유동부채,20211231,3373266408.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12537,부채총계,20211231,40299826150.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12538,자본총계,20211231,84991965738.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12539,유동자산,20201231,60784292567.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12540,비유동자산,20201231,44255594564.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12541,자산총계,20201231,105039887131.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12542,유동부채,20201231,34380581277.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12543,비유동부채,20201231,4423083073.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12544,부채총계,20201231,38803664350.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12545,자본총계,20201231,66236222781.0,20230317000725,사업보고서 (2022.12),20230317,2023-03-17,4830,114093,덕성
12546,유동자산,20211231,75246296015.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12547,비유동자산,20211231,50045495873.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12548,자산총계,20211231,125291791888.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12549,유동부채,20211231,36926559742.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12550,비유동부채,20211231,3373266408.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12551,부채총계,20211231,40299826150.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12552,자본총계,20211231,84991965738.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12553,유동자산,20201231,60784292567.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12554,비유동자산,20201231,44255594564.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12555,자산총계,20201231,105039887131.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12556,유동부채,20201231,34380581277.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12557,비유동부채,20201231,4423083073.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12558,부채총계,20201231,38803664350.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12559,자본총계,20201231,66236222781.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12560,유동자산,20191231,60937353003.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12561,비유동자산,20191231,41935398855.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12562,자산총계,20191231,102872751858.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12563,유동부채,20191231,33414994001.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12564,비유동부채,20191231,6469772979.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12565,부채총계,20191231,39884766980.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12566,자본총계,20191231,62987984878.0,20220318000680,사업보고서 (2021.12),20220318,2022-03-18,4830,114093,덕성
12567,유동자산,20230630,68352209611.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12568,비유동자산,20230630,58650646032.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12569,자산총계,20230630,127002855643.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12570,유동부채,20230630,22060231229.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12571,비유동부채,20230630,20474524185.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12572,부채총계,20230630,42534755414.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12573,자본총계,20230630,84468100229.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12574,유동자산,20221231,73648119649.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12575,비유동자산,20221231,51524239142.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12576,자산총계,20221231,125172358791.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12577,유동부채,20221231,27500582016.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12578,비유동부채,20221231,14262185226.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12579,부채총계,20221231,41762767242.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12580,자본총계,20221231,83409591549.0,20230814001241,반기보고서 (2023.06),20230814,2023-08-14,4830,114093,덕성
12581,유동자산,20220630,73410237486.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12582,비유동자산,20220630,49519556745.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12583,자산총계,20220630,122929794231.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12584,유동부채,20220630,32722146711.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12585,비유동부채,20220630,2697149442.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12586,부채총계,20220630,35419296153.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12587,자본총계,20220630,87510498078.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12588,유동자산,20211231,75246296015.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12589,비유동자산,20211231,50045495873.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12590,자산총계,20211231,125291791888.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12591,유동부채,20211231,36926559742.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12592,비유동부채,20211231,3373266408.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12593,부채총계,20211231,40299826150.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12594,자본총계,20211231,84991965738.0,20220816001355,반기보고서 (2022.06),20220816,2022-08-16,4830,114093,덕성
12595,유동자산,20230930,67494449025.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12596,비유동자산,20230930,60896544972.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12597,자산총계,20230930,128390993997.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12598,유동부채,20230930,22287555613.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12599,비유동부채,20230930,20447331924.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12600,부채총계,20230930,42734887537.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12601,자본총계,20230930,85656106460.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12602,유동자산,20221231,73648119649.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12603,비유동자산,20221231,51524239142.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12604,자산총계,20221231,125172358791.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12605,유동부채,20221231,27500582016.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12606,비유동부채,20221231,14262185226.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12607,부채총계,20221231,41762767242.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12608,자본총계,20221231,83409591549.0,20231114001132,분기보고서 (2023.09),20231114,2023-11-14,4830,114093,덕성
12609,유동자산,20230331,69191343889.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12610,비유동자산,20230331,59893558785.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12611,자산총계,20230331,129084902674.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12612,유동부채,20230331,24888181345.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12613,비유동부채,20230331,20904027480.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12614,부채총계,20230331,45792208825.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12615,자본총계,20230331,83292693849.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12616,유동자산,20221231,73648119649.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12617,비유동자산,20221231,51524239142.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12618,자산총계,20221231,125172358791.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12619,유동부채,20221231,27500582016.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12620,비유동부채,20221231,14262185226.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12621,부채총계,20221231,41762767242.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12622,자본총계,20221231,83409591549.0,20230515001543,분기보고서 (2023.03),20230515,2023-05-15,4830,114093,덕성
12623,유동자산,20220930,79211818094.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12624,비유동자산,20220930,48735177508.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12625,자산총계,20220930,127946995602.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12626,유동부채,20220930,29572980695.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12627,비유동부채,20220930,9574688290.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12628,부채총계,20220930,39147668985.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12629,자본총계,20220930,88799326617.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12630,유동자산,20211231,75246296015.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12631,비유동자산,20211231,50045495873.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12632,자산총계,20211231,125291791888.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12633,유동부채,20211231,36926559742.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12634,비유동부채,20211231,3373266408.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12635,부채총계,20211231,40299826150.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12636,자본총계,20211231,84991965738.0,20221114001335,분기보고서 (2022.09),20221114,2022-11-14,4830,114093,덕성
12637,유동자산,20220331,78273040042.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12638,비유동자산,20220331,51112609292.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12639,자산총계,20220331,129385649334.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12640,유동부채,20220331,39722911276.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12641,비유동부채,20220331,3134515231.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12642,부채총계,20220331,42857426507.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12643,자본총계,20220331,86528222827.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12644,유동자산,20211231,75246296015.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12645,비유동자산,20211231,50045495873.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12646,자산총계,20211231,125291791888.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12647,유동부채,20211231,36926559742.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12648,비유동부채,20211231,3373266408.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12649,부채총계,20211231,40299826150.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12650,자본총계,20211231,84991965738.0,20220516000515,분기보고서 (2022.03),20220516,2022-05-16,4830,114093,덕성
12651,유동자산,20221231,47611035041.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12652,비유동자산,20221231,59188154959.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12653,자산총계,20221231,106799190000.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12654,유동부채,20221231,57564189592.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12655,비유동부채,20221231,19182860182.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12656,부채총계,20221231,76747049774.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12657,자본총계,20221231,30052140226.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12658,유동자산,20211231,25786468773.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12659,비유동자산,20211231,56243641992.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12660,자산총계,20211231,82030110765.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12661,유동부채,20211231,33097270109.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12662,비유동부채,20211231,18961131085.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12663,부채총계,20211231,52058401194.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12664,자본총계,20211231,29971709571.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12665,유동자산,20201231,43690281793.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12666,비유동자산,20201231,60217395064.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12667,자산총계,20201231,103907676857.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12668,유동부채,20201231,36960511434.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12669,비유동부채,20201231,26261679593.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12670,부채총계,20201231,63222191027.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12671,자본총계,20201231,40685485830.0,20230713000295,[기재정정]사업보고서 (2022.12),20230713,2023-07-13,15260,143314,에이엔피
12672,유동자산,20221231,47611035041.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12673,비유동자산,20221231,59188154959.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12674,자산총계,20221231,106799190000.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12675,유동부채,20221231,57564189592.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12676,비유동부채,20221231,19182860182.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12677,부채총계,20221231,76747049774.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12678,자본총계,20221231,30052140226.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12679,유동자산,20211231,25786468773.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12680,비유동자산,20211231,56243641992.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12681,자산총계,20211231,82030110765.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12682,유동부채,20211231,33097270109.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12683,비유동부채,20211231,18961131085.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12684,부채총계,20211231,52058401194.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12685,자본총계,20211231,29971709571.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12686,유동자산,20201231,43690281793.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12687,비유동자산,20201231,60217395064.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12688,자산총계,20201231,103907676857.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12689,유동부채,20201231,36960511434.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12690,비유동부채,20201231,26261679593.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12691,부채총계,20201231,63222191027.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12692,자본총계,20201231,40685485830.0,20230331001073,사업보고서 (2022.12),20230331,2023-03-31,15260,143314,에이엔피
12693,유동자산,20230630,40633969423.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12694,비유동자산,20230630,56219540641.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12695,자산총계,20230630,96853510064.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12696,유동부채,20230630,50633400546.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12697,비유동부채,20230630,13971021187.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12698,부채총계,20230630,64604421733.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12699,자본총계,20230630,32249088331.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12700,유동자산,20221231,47611035041.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12701,비유동자산,20221231,59188154959.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12702,자산총계,20221231,106799190000.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12703,유동부채,20221231,57564189592.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12704,비유동부채,20221231,19182860182.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12705,부채총계,20221231,76747049774.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12706,자본총계,20221231,30052140226.0,20230814003023,반기보고서 (2023.06),20230814,2023-08-14,15260,143314,에이엔피
12707,유동자산,20220630,42562781224.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12708,비유동자산,20220630,56699615018.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12709,자산총계,20220630,99262396242.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12710,유동부채,20220630,52334518438.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12711,비유동부채,20220630,18515744542.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12712,부채총계,20220630,70850262980.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12713,자본총계,20220630,28412133262.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12714,유동자산,20211231,25786468773.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12715,비유동자산,20211231,56243641992.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12716,자산총계,20211231,82030110765.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12717,유동부채,20211231,33097270109.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12718,비유동부채,20211231,18961131085.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12719,부채총계,20211231,52058401194.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12720,자본총계,20211231,29971709571.0,20220816000984,반기보고서 (2022.06),20220816,2022-08-16,15260,143314,에이엔피
12721,유동자산,20230930,44996001115.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12722,비유동자산,20230930,55305575078.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12723,자산총계,20230930,100301576193.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12724,유동부채,20230930,60198491913.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12725,비유동부채,20230930,9903060210.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12726,부채총계,20230930,70101552123.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12727,자본총계,20230930,30200024070.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12728,유동자산,20221231,47611035041.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12729,비유동자산,20221231,59188154959.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12730,자산총계,20221231,106799190000.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12731,유동부채,20221231,57564189592.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12732,비유동부채,20221231,19182860182.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12733,부채총계,20221231,76747049774.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12734,자본총계,20221231,30052140226.0,20231114000829,분기보고서 (2023.09),20231114,2023-11-14,15260,143314,에이엔피
12735,유동자산,20230331,47510648834.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
12736,비유동자산,20230331,57857098892.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
12737,자산총계,20230331,105367747726.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
12738,유동부채,20230331,62566735973.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
12739,비유동부채,20230331,14330663755.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
12740,부채총계,20230331,76897399728.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
12741,자본총계,20230331,28470347998.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
12742,유동자산,20221231,47611035041.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
12743,비유동자산,20221231,59188154959.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
12744,자산총계,20221231,106799190000.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
12745,유동부채,20221231,57564189592.0,20230515000327,분기보고서 (2023.03),20230515,2023-05-15,15260,143314,에이엔피
