,trade_date,label_ko,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
4152,2023-05-15,비유동자산,20230331,250725509243.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4153,2023-05-15,자산총계,20230331,410350792426.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4154,2023-05-15,유동부채,20230331,94220078274.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4155,2023-05-15,비유동부채,20230331,120125422540.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4156,2023-05-15,부채총계,20230331,214345500814.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4157,2023-05-15,자본총계,20230331,196005291612.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4158,2023-05-15,유동자산,20221231,148466664448.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4159,2023-05-15,비유동자산,20221231,252410426596.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4160,2023-05-15,자산총계,20221231,400877091044.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4161,2023-05-15,유동부채,20221231,106391762659.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4162,2023-05-15,비유동부채,20221231,119986259480.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4163,2023-05-15,부채총계,20221231,226378022139.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4164,2023-05-15,자본총계,20221231,174499068905.0,20230515002565.0,분기보고서 (2023.03),20230515.0,2023-05-15,9190.0,111111.0,대양금속
4165,2023-05-15,유동자산,20230331,93424591490.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4166,2023-05-15,비유동자산,20230331,111310775449.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4167,2023-05-15,자산총계,20230331,204735366939.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4168,2023-05-15,유동부채,20230331,58512725145.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4169,2023-05-15,비유동부채,20230331,12882724886.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4170,2023-05-15,부채총계,20230331,71395450031.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4171,2023-05-15,자본총계,20230331,133339916908.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4172,2023-05-15,부채와자본총계,20230331,204735366939.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4173,2023-05-15,유동자산,20221231,99100925561.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4174,2023-05-15,비유동자산,20221231,111538632313.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4175,2023-05-15,자산총계,20221231,210639557874.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4176,2023-05-15,유동부채,20221231,61689419718.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4177,2023-05-15,비유동부채,20221231,13702697024.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4178,2023-05-15,부채총계,20221231,75392116742.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4179,2023-05-15,자본총계,20221231,135247441132.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4180,2023-05-15,부채와자본총계,20221231,210639557874.0,20230515001532.0,분기보고서 (2023.03),20230515.0,2023-05-15,1070.0,112970.0,대한방직
4181,2023-05-15,유동자산,20230331,90628396937.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4182,2023-05-15,비유동자산,20230331,75083730317.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4183,2023-05-15,자산총계,20230331,165712127254.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4184,2023-05-15,유동부채,20230331,75913273049.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4185,2023-05-15,비유동부채,20230331,12297685720.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4186,2023-05-15,부채총계,20230331,88210958769.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4187,2023-05-15,자본총계,20230331,77501168485.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4188,2023-05-15,유동자산,20221231,97249047327.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4189,2023-05-15,비유동자산,20221231,74543571298.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4190,2023-05-15,자산총계,20221231,171792618625.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4191,2023-05-15,유동부채,20221231,79560377493.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4192,2023-05-15,비유동부채,20221231,11902345241.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4193,2023-05-15,부채총계,20221231,91462722734.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4194,2023-05-15,자본총계,20221231,80329895891.0,20230515002220.0,분기보고서 (2023.03),20230515.0,2023-05-15,6570.0,109824.0,대림통상
4195,2023-05-15,유동자산,20230331,330013029894.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4196,2023-05-15,비유동자산,20230331,270519204554.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4197,2023-05-15,자산총계,20230331,600532234448.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4198,2023-05-15,유동부채,20230331,404792662598.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4199,2023-05-15,비유동부채,20230331,68325519040.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4200,2023-05-15,부채총계,20230331,473118181638.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4201,2023-05-15,자본총계,20230331,127414052810.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4202,2023-05-15,유동자산,20221231,288646083401.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4203,2023-05-15,비유동자산,20221231,269724331830.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4204,2023-05-15,자산총계,20221231,558370415231.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4205,2023-05-15,유동부채,20221231,366545852396.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4206,2023-05-15,비유동부채,20221231,69333979059.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4207,2023-05-15,부채총계,20221231,435879831455.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4208,2023-05-15,자본총계,20221231,122490583776.0,20230515002115.0,분기보고서 (2023.03),20230515.0,2023-05-15,10770.0,155124.0,평화홀딩스
4209,2023-05-15,유동자산,20230331,127437851339.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4210,2023-05-15,비유동자산,20230331,194683807644.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4211,2023-05-15,자산총계,20230331,322121658983.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4212,2023-05-15,유동부채,20230331,112477563480.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4213,2023-05-15,비유동부채,20230331,19804921384.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4214,2023-05-15,부채총계,20230331,132282484864.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4215,2023-05-15,자본총계,20230331,189839174119.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4216,2023-05-15,유동자산,20221231,105579046990.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4217,2023-05-15,비유동자산,20221231,177123112625.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4218,2023-05-15,자산총계,20221231,282702159615.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4219,2023-05-15,유동부채,20221231,95664758473.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4220,2023-05-15,비유동부채,20221231,19636002113.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4221,2023-05-15,부채총계,20221231,115300760586.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4222,2023-05-15,자본총계,20221231,167401399029.0,20230515000830.0,분기보고서 (2023.03),20230515.0,2023-05-15,91090.0,585219.0,세원이앤씨
4223,2023-05-15,유동자산,20230331,38857063633.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4224,2023-05-15,비유동자산,20230331,53266941539.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4225,2023-05-15,자산총계,20230331,92124005172.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4226,2023-05-15,유동부채,20230331,39995787685.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4227,2023-05-15,비유동부채,20230331,11325422975.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4228,2023-05-15,부채총계,20230331,51321210660.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4229,2023-05-15,자본총계,20230331,40802794512.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4230,2023-05-15,유동자산,20221231,52925045646.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4231,2023-05-15,비유동자산,20221231,53581479734.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4232,2023-05-15,자산총계,20221231,106506525380.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4233,2023-05-15,유동부채,20221231,53957875525.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4234,2023-05-15,비유동부채,20221231,11293282043.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4235,2023-05-15,부채총계,20221231,65251157568.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4236,2023-05-15,자본총계,20221231,41255367812.0,20230515000179.0,분기보고서 (2023.03),20230515.0,2023-05-15,23960.0,121969.0,에쓰씨엔지니어링
4237,2023-05-15,유동자산,20230331,217644422287.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4238,2023-05-15,비유동자산,20230331,121067738296.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4239,2023-05-15,자산총계,20230331,338712160583.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4240,2023-05-15,유동부채,20230331,48989200902.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4241,2023-05-15,비유동부채,20230331,19998951960.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4242,2023-05-15,부채총계,20230331,68988152862.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4243,2023-05-15,자본총계,20230331,269724007721.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4244,2023-05-15,유동자산,20221231,208120718755.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4245,2023-05-15,비유동자산,20221231,120045348198.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4246,2023-05-15,자산총계,20221231,328166066953.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4247,2023-05-15,유동부채,20221231,45979873534.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4248,2023-05-15,비유동부채,20221231,19038869526.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4249,2023-05-15,부채총계,20221231,65018743060.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4250,2023-05-15,자본총계,20221231,263147323893.0,20230515002475.0,분기보고서 (2023.03),20230515.0,2023-05-15,25530.0,181943.0,에스제이엠홀딩스
4251,2023-05-15,유동자산,20230331,30031511412.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4252,2023-05-15,비유동자산,20230331,59944185020.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4253,2023-05-15,자산총계,20230331,89975696432.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4254,2023-05-15,유동부채,20230331,8857676997.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4255,2023-05-15,비유동부채,20230331,2054268200.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4256,2023-05-15,부채총계,20230331,10911945197.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4257,2023-05-15,자본총계,20230331,79063751235.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4258,2023-05-15,유동자산,20221231,29548680677.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4259,2023-05-15,비유동자산,20221231,60468072995.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4260,2023-05-15,자산총계,20221231,90016753672.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4261,2023-05-15,유동부채,20221231,8845996179.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4262,2023-05-15,비유동부채,20221231,2283382877.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4263,2023-05-15,부채총계,20221231,11129379056.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4264,2023-05-15,자본총계,20221231,78887374616.0,20230515002371.0,분기보고서 (2023.03),20230515.0,2023-05-15,90370.0,442835.0,메타랩스
4265,2023-05-15,유동자산,20230331,22070079215.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4266,2023-05-15,비유동자산,20230331,217912298179.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4267,2023-05-15,자산총계,20230331,239982377394.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4268,2023-05-15,유동부채,20230331,129485983898.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4269,2023-05-15,비유동부채,20230331,13093234135.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4270,2023-05-15,부채총계,20230331,142579218033.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4271,2023-05-15,자본총계,20230331,97403159361.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4272,2023-05-15,유동자산,20221231,22750455380.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4273,2023-05-15,비유동자산,20221231,223569674032.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4274,2023-05-15,자산총계,20221231,246320129412.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4275,2023-05-15,유동부채,20221231,145839309404.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4276,2023-05-15,비유동부채,20221231,13003915237.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4277,2023-05-15,부채총계,20221231,158843224641.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4278,2023-05-15,자본총계,20221231,87476904771.0,20230515002178.0,분기보고서 (2023.03),20230515.0,2023-05-15,3560.0,154426.0,아이에이치큐
4279,2023-05-15,유동자산,20230331,46828454384.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4280,2023-05-15,비유동자산,20230331,393054905031.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4281,2023-05-15,자산총계,20230331,439883359415.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4282,2023-05-15,유동부채,20230331,189622498182.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4283,2023-05-15,비유동부채,20230331,157874099233.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4284,2023-05-15,부채총계,20230331,347496597415.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4285,2023-05-15,자본총계,20230331,92386762000.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4286,2023-05-15,유동자산,20221231,52735464686.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4287,2023-05-15,비유동자산,20221231,394704939705.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4288,2023-05-15,자산총계,20221231,447440404391.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4289,2023-05-15,유동부채,20221231,190941543396.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4290,2023-05-15,비유동부채,20221231,161101133505.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4291,2023-05-15,부채총계,20221231,352042676901.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4292,2023-05-15,자본총계,20221231,95397727490.0,20230515001876.0,분기보고서 (2023.03),20230515.0,2023-05-15,23150.0,121534.0,MH에탄올
4293,2023-05-15,유동자산,20230331,29624330971.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4294,2023-05-15,비유동자산,20230331,80908705720.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4295,2023-05-15,자산총계,20230331,110533036691.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4296,2023-05-15,유동부채,20230331,67652741408.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4297,2023-05-15,비유동부채,20230331,15894247978.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4298,2023-05-15,부채총계,20230331,83546989386.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4299,2023-05-15,자본총계,20230331,26986047305.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4300,2023-05-15,유동자산,20221231,34999130791.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4301,2023-05-15,비유동자산,20221231,82304439703.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4302,2023-05-15,자산총계,20221231,117303570494.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4303,2023-05-15,유동부채,20221231,80757113949.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4304,2023-05-15,비유동부채,20221231,7615791741.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4305,2023-05-15,부채총계,20221231,88372905690.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4306,2023-05-15,자본총계,20221231,28930664804.0,20230515001746.0,분기보고서 (2023.03),20230515.0,2023-05-15,20760.0,198697.0,일진디스플
4307,2023-05-15,유동자산,20230331,154793624522.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4308,2023-05-15,비유동자산,20230331,78249268797.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4309,2023-05-15,자산총계,20230331,233042893319.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4310,2023-05-15,유동부채,20230331,98004062512.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4311,2023-05-15,비유동부채,20230331,5124322185.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4312,2023-05-15,부채총계,20230331,103128384697.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4313,2023-05-15,자본총계,20230331,129914508622.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4314,2023-05-15,유동자산,20221231,154643823757.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4315,2023-05-15,비유동자산,20221231,75708298801.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4316,2023-05-15,자산총계,20221231,297554555403.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4317,2023-05-15,유동부채,20221231,131941547098.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4318,2023-05-15,비유동부채,20221231,4565419983.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4319,2023-05-15,부채총계,20221231,169633025975.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4320,2023-05-15,자본총계,20221231,127921529428.0,20230515002001.0,분기보고서 (2023.03),20230515.0,2023-05-15,12200.0,102618.0,계양전기
4321,2023-05-15,자산총계,20230331,218440173015.0,20230515002822.0,분기보고서 (2023.03),20230515.0,2023-05-15,2410.0,122694.0,범양건영
4322,2023-05-15,부채총계,20230331,141942011702.0,20230515002822.0,분기보고서 (2023.03),20230515.0,2023-05-15,2410.0,122694.0,범양건영
4323,2023-05-15,자본총계,20230331,76498161313.0,20230515002822.0,분기보고서 (2023.03),20230515.0,2023-05-15,2410.0,122694.0,범양건영
4324,2023-05-15,자산총계,20221231,220628590098.0,20230515002822.0,분기보고서 (2023.03),20230515.0,2023-05-15,2410.0,122694.0,범양건영
4325,2023-05-15,부채총계,20221231,144032362262.0,20230515002822.0,분기보고서 (2023.03),20230515.0,2023-05-15,2410.0,122694.0,범양건영
4326,2023-05-15,자본총계,20221231,76596227836.0,20230515002822.0,분기보고서 (2023.03),20230515.0,2023-05-15,2410.0,122694.0,범양건영
4327,2023-05-15,유동자산,20230331,203744426351.0,20230515001694.0,분기보고서 (2023.03),20230515.0,2023-05-15,19180.0,118965.0,티에이치엔
4328,2023-05-15,비유동자산,20230331,192479154597.0,20230515001694.0,분기보고서 (2023.03),20230515.0,2023-05-15,19180.0,118965.0,티에이치엔
4329,2023-05-15,자산총계,20230331,396223580948.0,20230515001694.0,분기보고서 (2023.03),20230515.0,2023-05-15,19180.0,118965.0,티에이치엔
4330,2023-05-15,유동부채,20230331,214895911891.0,20230515001694.0,분기보고서 (2023.03),20230515.0,2023-05-15,19180.0,118965.0,티에이치엔
4331,2023-05-15,비유동부채,20230331,82232010090.0,20230515001694.0,분기보고서 (2023.03),20230515.0,2023-05-15,19180.0,118965.0,티에이치엔
4332,2023-05-15,부채총계,20230331,297127921981.0,20230515001694.0,분기보고서 (2023.03),20230515.0,2023-05-15,19180.0,118965.0,티에이치엔
4333,2023-05-15,자본총계,20230331,99095658967.0,20230515001694.0,분기보고서 (2023.03),20230515.0,2023-05-15,19180.0,118965.0,티에이치엔
