,concept_id,label_ko,label_en,class0,class1,class2,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,class3,class4,comment
123,dart_OperatingIncomeLoss,영업이익,Operating profit,손익계산서 [abstract],영업이익,,20220401-20220630,14097045000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
124,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss) for the period,손익계산서 [abstract],당기순이익(손실),,20220401-20220630,11098805000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
125,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220401-20220630,1613.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
126,ifrs-full_Revenue,수익(매출액),Revenue(Sales),손익계산서 [abstract],수익(매출액),,20220101-20220630,154985105000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
127,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220630,93341805000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
128,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220630,61643300000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
129,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling and administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220630,33424846000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
130,dart_OperatingIncomeLoss,영업이익,Operating profit,손익계산서 [abstract],영업이익,,20220101-20220630,28218454000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
131,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss) for the period,손익계산서 [abstract],당기순이익(손실),,20220101-20220630,22423433000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
132,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220101-20220630,3251.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
133,ifrs-full_Revenue,수익(매출액),Revenue(Sales),손익계산서 [abstract],수익(매출액),,20210401-20210630,63671585000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
134,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210401-20210630,37065931000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
135,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210401-20210630,26605654000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
136,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling and administrative expenses,손익계산서 [abstract],판매비와관리비,,20210401-20210630,14038909000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
137,dart_OperatingIncomeLoss,영업이익,Operating profit,손익계산서 [abstract],영업이익,,20210401-20210630,12566745000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
138,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss) for the period,손익계산서 [abstract],당기순이익(손실),,20210401-20210630,9634486000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
139,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20210401-20210630,1391.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
140,ifrs-full_Revenue,수익(매출액),Revenue(Sales),손익계산서 [abstract],수익(매출액),,20210101-20210630,129060088000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
141,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210630,78565916000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
142,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210630,50494172000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
143,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling and administrative expenses,손익계산서 [abstract],판매비와관리비,,20210101-20210630,28544559000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
144,dart_OperatingIncomeLoss,영업이익,Operating profit,손익계산서 [abstract],영업이익,,20210101-20210630,21949613000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
145,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss) for the period,손익계산서 [abstract],당기순이익(손실),,20210101-20210630,16776171000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
146,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20210101-20210630,2435.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자,,,
147,ifrs-full_Revenue,수익(매출액),Revenue(Sales),손익계산서 [abstract],수익(매출액),,20220101-20220331,77781498000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
148,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220331,47072057000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
149,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220331,30709441000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
150,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling and administrative expenses,손익계산서 [abstract],판매비와관리비,,20220101-20220331,16588032000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
151,dart_OperatingIncomeLoss,영업이익,Operating profit,손익계산서 [abstract],영업이익,,20220101-20220331,14121409000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
152,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss) for the period,손익계산서 [abstract],당기순이익(손실),,20220101-20220331,11324628000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
153,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20220101-20220331,1638.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
154,ifrs-full_Revenue,수익(매출액),Revenue(Sales),손익계산서 [abstract],수익(매출액),,20210101-20210331,65388503000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
155,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20210331,41499985000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
156,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20210101-20210331,23888518000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
157,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling and administrative expenses,손익계산서 [abstract],판매비와관리비,,20210101-20210331,14505650000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
158,dart_OperatingIncomeLoss,영업이익,Operating profit,손익계산서 [abstract],영업이익,,20210101-20210331,9382868000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
159,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss) for the period,손익계산서 [abstract],당기순이익(손실),,20210101-20210331,7141685000000.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
160,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,손익계산서 [abstract],주당이익 [abstract],기본주당이익(손실),20210101-20210331,1044.0,20220516001751,분기보고서 (2022.03),20220516,20220516,005930,00126380,삼성전자,,,
161,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,20230701-20230930,6881973000000.0,20231114001430,분기보고서 (2023.09),20231114,20231114,373220,01515323,LG에너지솔루션,,,
162,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,20230701-20230930,1341569000000.0,20231114001430,분기보고서 (2023.09),20231114,20231114,373220,01515323,LG에너지솔루션,,,
163,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,20230101-20230930,21774291000000.0,20231114001430,분기보고서 (2023.09),20231114,20231114,373220,01515323,LG에너지솔루션,,,
164,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,20230101-20230930,3969855000000.0,20231114001430,분기보고서 (2023.09),20231114,20231114,373220,01515323,LG에너지솔루션,,,
165,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,20220701-20220930,6253208000000.0,20231114001430,분기보고서 (2023.09),20231114,20231114,373220,01515323,LG에너지솔루션,,,
166,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,20220701-20220930,1394949000000.0,20231114001430,분기보고서 (2023.09),20231114,20231114,373220,01515323,LG에너지솔루션,,,
167,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,20220101-20220930,14069185000000.0,20231114001430,분기보고서 (2023.09),20231114,20231114,373220,01515323,LG에너지솔루션,,,
168,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,20220101-20220930,2991881000000.0,20231114001430,분기보고서 (2023.09),20231114,20231114,373220,01515323,LG에너지솔루션,,,
169,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20230401-20230630,7439411000000.0,20230814002063,반기보고서 (2023.06),20230814,20230814,373220,01515323,LG에너지솔루션,,,
170,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20230401-20230630,1334076000000.0,20230814002063,반기보고서 (2023.06),20230814,20230814,373220,01515323,LG에너지솔루션,,,
171,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20230101-20230630,14892318000000.0,20230814002063,반기보고서 (2023.06),20230814,20230814,373220,01515323,LG에너지솔루션,,,
172,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20230101-20230630,2628286000000.0,20230814002063,반기보고서 (2023.06),20230814,20230814,373220,01515323,LG에너지솔루션,,,
173,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220401-20220630,4248734000000.0,20230814002063,반기보고서 (2023.06),20230814,20230814,373220,01515323,LG에너지솔루션,,,
174,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220401-20220630,821827000000.0,20230814002063,반기보고서 (2023.06),20230814,20230814,373220,01515323,LG에너지솔루션,,,
175,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220630,7815976000000.0,20230814002063,반기보고서 (2023.06),20230814,20230814,373220,01515323,LG에너지솔루션,,,
176,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220630,1596933000000.0,20230814002063,반기보고서 (2023.06),20230814,20230814,373220,01515323,LG에너지솔루션,,,
177,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20230101-20230331,7452907000000.0,20230515002279,분기보고서 (2023.03),20230515,20230515,373220,01515323,LG에너지솔루션,,,
178,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20230101-20230331,1294210000000.0,20230515002279,분기보고서 (2023.03),20230515,20230515,373220,01515323,LG에너지솔루션,,,
179,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20220331,3567242000000.0,20230515002279,분기보고서 (2023.03),20230515,20230515,373220,01515323,LG에너지솔루션,,,
180,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20220331,775106000000.0,20230515002279,분기보고서 (2023.03),20230515,20230515,373220,01515323,LG에너지솔루션,,,
181,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20220101-20221231,21308077000000.0,20230315001342,사업보고서 (2022.12),20230315,20230315,373220,01515323,LG에너지솔루션,,,
182,ifrs-full_GrossProfit,매출총이익,Gross profit,손익계산서 [abstract],매출총이익,,20220101-20221231,4290532000000.0,20230315001342,사업보고서 (2022.12),20230315,20230315,373220,01515323,LG에너지솔루션,,,
183,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),손익계산서 [abstract],당기순이익(손실),,20220101-20221231,779826000000.0,20230315001342,사업보고서 (2022.12),20230315,20230315,373220,01515323,LG에너지솔루션,,,
184,ifrs-full_CostOfSales,매출원가,Cost of sales,손익계산서 [abstract],매출원가,,20210101-20211231,13953123000000.0,20230315001342,사업보고서 (2022.12),20230315,20230315,373220,01515323,LG에너지솔루션,,,
